Nightly_Rate,Arrival_Rate,Room_Type_encoded,Purchased_Room_Type_encoded
429.0,469.0,0,0
419.0,389.0,2,0
379.0,359.0,0,2
229.0,359.0,1,0
379.0,399.0,2,0
324.0,324.0,2,2
329.0,299.0,0,0
299.0,479.0,3,0
499.0,439.0,0,3
379.0,379.0,2,0
429.0,429.0,1,0
200.0,339.0,0,2
239.0,269.0,1,0
429.0,629.0,3,0
299.0,629.0,3,0
399.0,429.0,0,0
299.0,299.0,2,0
269.0,269.0,0,0
409.0,409.0,1,0
339.0,339.0,0,2
339.0,409.0,3,0
289.0,369.0,3,0
469.0,439.0,2,0
449.0,399.0,1,3
339.0,329.0,2,0
359.0,359.0,0,0
459.0,459.0,1,0
299.0,339.0,0,0
379.0,549.0,3,0
429.0,429.0,2,0
297.0,324.0,1,0
149.5,379.0,3,0
297.0,270.0,1,2
399.0,399.0,2,1
449.0,359.0,2,3
439.0,439.0,0,0
269.0,339.0,3,0
439.0,479.0,0,1
297.0,324.0,0,0
519.0,609.0,3,0
299.0,499.0,3,0
339.0,369.0,1,0
289.0,469.0,3,0
329.0,359.0,3,0
399.0,429.0,0,0
349.0,299.0,1,2
519.0,349.0,2,3
359.0,359.0,2,2
399.0,399.0,2,3
489.0,539.0,3,0
259.0,259.0,2,2
329.0,329.0,2,2
349.0,349.0,0,0
399.0,399.0,0,0
429.0,429.0,2,1
379.0,409.0,0,1
339.0,389.0,3,0
289.0,329.0,0,0
359.0,359.0,2,1
349.0,399.0,1,0
329.0,369.0,0,0
459.0,539.0,3,0
259.0,229.0,0,0
289.0,289.0,2,0
387.0,387.0,1,0
269.0,349.0,0,0
429.0,629.0,3,0
299.0,299.0,1,0
261.0,297.0,0,2
379.0,449.0,3,0
369.0,289.0,2,0
399.0,399.0,2,0
449.0,489.0,0,0
329.0,329.0,1,0
469.0,429.0,0,2
399.0,439.0,0,0
216.0,243.0,2,0
261.0,423.0,3,0
499.0,499.0,0,0
409.0,379.0,1,0
389.0,399.0,2,2
369.0,539.0,3,2
289.0,289.0,1,2
459.0,659.0,3,2
270.0,450.0,3,0
339.0,339.0,2,0
399.0,359.0,1,0
299.0,299.0,2,0
379.0,549.0,3,1
469.0,629.0,3,0
259.0,429.0,2,2
399.0,569.0,3,0
399.0,399.0,2,2
399.0,399.0,2,0
449.0,529.0,3,0
299.0,339.0,0,2
429.0,629.0,3,2
259.0,259.0,2,2
429.0,639.0,3,0
469.0,569.0,3,2
429.0,429.0,2,0
289.0,269.0,0,0
299.0,299.0,1,2
609.0,399.0,2,3
429.0,429.0,1,0
319.0,319.0,1,0
289.0,329.0,0,2
399.0,399.0,2,2
360.0,540.0,3,2
329.0,329.0,2,2
269.0,469.0,3,2
399.0,399.0,1,1
519.0,629.0,3,0
429.0,399.0,2,0
459.0,429.0,2,0
219.0,499.0,3,2
319.0,389.0,3,0
529.0,399.0,2,3
519.0,609.0,3,0
289.0,359.0,3,0
270.0,297.0,0,0
449.0,479.0,0,0
399.0,399.0,2,2
369.0,439.0,3,2
360.0,360.0,0,2
399.0,399.0,2,2
279.0,449.0,3,0
379.0,409.0,0,1
299.0,429.0,2,0
477.0,387.0,0,3
399.0,399.0,2,1
289.0,549.0,3,0
269.0,289.0,2,0
329.0,499.0,3,2
409.0,449.0,3,0
349.0,499.0,3,0
429.0,399.0,0,0
399.0,499.0,3,2
279.0,299.0,0,1
299.0,569.0,3,3
299.0,299.0,1,0
399.0,609.0,3,2
289.0,249.0,0,2
339.0,339.0,2,0
269.0,269.0,0,0
351.0,429.0,2,0
529.0,529.0,3,3
299.0,299.0,2,0
299.0,299.0,0,0
315.0,315.0,2,0
549.0,339.0,1,3
549.0,409.0,0,3
399.0,499.0,3,0
279.0,279.0,1,0
259.0,259.0,3,3
509.0,399.0,2,3
449.0,489.0,0,1
299.0,469.0,3,0
289.0,289.0,1,0
399.0,509.0,3,1
299.0,479.0,3,2
399.0,399.0,2,0
429.0,429.0,1,1
359.0,319.0,1,0
529.0,709.0,3,1
429.0,429.0,0,0
329.0,359.0,2,1
329.0,459.0,3,0
399.0,439.0,0,0
289.0,359.0,3,0
324.0,297.0,0,2
369.0,299.0,0,0
289.0,289.0,1,0
429.0,469.0,0,0
369.0,539.0,3,2
279.0,349.0,3,0
419.0,349.0,1,3
399.0,399.0,1,0
429.0,429.0,2,0
299.0,529.0,3,0
409.0,419.0,2,2
409.0,409.0,0,0
309.0,299.0,1,0
389.0,389.0,1,0
289.0,289.0,2,2
269.0,439.0,3,0
279.0,299.0,1,1
324.0,324.0,2,2
270.0,333.0,0,0
359.0,359.0,2,2
229.0,399.0,0,0
329.0,329.0,0,0
329.0,329.0,0,1
499.0,569.0,3,0
269.0,299.0,2,3
339.0,299.0,1,0
289.0,289.0,2,0
256.75,429.0,2,0
365.0,399.0,2,0
579.0,579.0,3,3
349.0,379.0,2,0
609.0,399.0,1,3
269.0,269.0,2,0
369.0,329.0,0,3
329.0,399.0,0,0
299.0,279.0,0,0
429.0,429.0,1,0
329.0,299.0,0,0
499.0,499.0,0,0
297.0,324.0,2,0
469.0,469.0,0,0
269.0,469.0,3,0
289.0,459.0,3,0
449.0,449.0,0,0
269.0,299.0,0,0
329.0,329.0,1,0
379.0,379.0,1,0
299.0,299.0,0,0
299.0,299.0,1,0
270.0,270.0,2,2
289.0,289.0,2,0
339.0,299.0,0,0
379.0,419.0,3,0
289.0,319.0,0,0
459.0,359.0,2,3
419.0,389.0,1,0
459.0,619.0,3,0
259.0,509.0,3,3
243.0,297.0,2,0
439.0,439.0,0,0
289.0,289.0,2,0
329.0,329.0,2,2
429.0,629.0,3,0
379.0,289.0,2,0
324.0,324.0,0,2
299.0,299.0,0,0
396.0,396.0,2,2
329.0,329.0,2,0
299.0,299.0,0,0
439.0,429.0,2,2
339.0,319.0,2,0
292.33,349.0,0,0
324.0,324.0,0,2
579.0,449.0,1,3
489.0,649.0,3,0
529.0,429.0,1,3
339.0,339.0,2,0
319.0,319.0,2,0
329.0,359.0,2,0
369.0,329.0,2,3
439.0,369.0,0,0
329.0,399.0,0,3
349.0,349.0,2,0
399.0,529.0,3,0
359.0,429.0,3,0
429.0,629.0,3,0
269.0,299.0,2,0
299.0,379.0,2,0
359.0,359.0,1,0
429.0,509.0,3,0
279.0,449.0,3,1
229.0,399.0,2,0
329.0,329.0,0,1
359.0,429.0,3,2
469.0,429.0,2,0
399.0,399.0,2,0
299.0,299.0,0,2
324.0,477.0,3,0
243.0,243.0,0,1
349.0,519.0,3,0
429.0,629.0,3,2
299.0,299.0,2,2
559.0,559.0,3,3
429.0,539.0,3,2
329.0,329.0,2,2
299.0,299.0,0,0
329.0,299.0,1,0
459.0,459.0,0,0
399.0,399.0,2,0
469.0,299.0,2,3
379.0,409.0,0,0
499.0,669.0,3,0
439.0,399.0,2,0
369.0,299.0,0,0
324.0,324.0,2,2
399.0,399.0,0,1
269.0,269.0,0,0
349.0,379.0,0,0
329.0,469.0,3,3
329.0,429.0,3,1
329.0,619.0,3,0
409.0,409.0,2,2
469.0,529.0,3,0
324.0,297.0,1,2
339.0,299.0,2,0
429.0,429.0,1,1
329.0,329.0,0,0
399.0,429.0,0,0
359.0,399.0,0,0
379.0,379.0,3,3
549.0,439.0,0,3
389.0,429.0,0,2
299.0,299.0,1,1
239.0,299.0,0,0
319.0,319.0,2,0
299.0,299.0,2,2
299.0,429.0,2,0
329.0,299.0,0,2
429.0,469.0,0,0
449.0,399.0,1,0
329.0,499.0,3,2
259.0,399.0,0,2
216.0,396.0,3,0
489.0,349.0,0,3
459.0,459.0,1,0
409.0,409.0,1,2
379.0,379.0,2,0
269.0,269.0,0,0
269.0,269.0,1,1
369.0,539.0,3,2
269.0,269.0,0,0
399.0,469.0,0,0
299.0,429.0,1,0
429.0,529.0,3,0
269.0,269.0,0,1
351.0,629.0,3,0
439.0,269.0,2,3
409.0,409.0,2,1
472.33,472.33,0,0
449.0,379.0,1,0
261.0,243.0,0,2
399.0,499.0,3,0
359.0,439.0,2,0
549.0,409.0,0,3
399.0,529.0,3,0
329.0,329.0,0,0
399.0,399.0,0,2
359.0,529.0,3,0
529.0,359.0,1,3
299.0,339.0,0,0
399.0,399.0,2,2
239.0,269.0,2,0
409.0,409.0,0,0
269.0,289.0,1,0
299.0,399.0,2,3
419.0,429.0,2,0
399.0,599.0,3,1
315.0,288.0,0,2
429.0,429.0,0,0
297.0,324.0,2,2
405.0,405.0,0,2
339.0,359.0,0,0
297.0,333.0,0,2
379.0,379.0,1,2
385.66,359.0,0,2
329.0,329.0,0,1
329.0,329.0,0,0
339.0,369.0,3,0
399.0,399.0,0,1
309.0,389.0,3,0
359.0,359.0,2,0
499.0,599.0,3,3
299.0,339.0,0,0
629.0,439.0,2,3
339.0,299.0,1,0
319.0,389.0,3,1
389.0,389.0,2,2
329.0,399.0,3,2
439.0,399.0,2,0
459.0,499.0,0,0
229.0,399.0,2,0
409.0,409.0,1,0
449.0,649.0,3,1
459.0,659.0,3,0
469.0,529.0,3,0
299.0,329.0,1,0
519.0,519.0,0,0
269.0,269.0,3,3
399.0,399.0,0,0
399.0,629.0,3,0
349.0,349.0,0,0
299.0,299.0,0,2
419.0,419.0,0,0
429.0,429.0,0,0
361.5,299.0,0,0
429.0,429.0,2,0
159.0,299.0,0,0
269.0,299.0,0,3
399.0,399.0,1,0
399.0,429.0,0,1
329.0,329.0,2,0
299.0,299.0,0,0
319.0,299.0,0,0
289.0,269.0,0,2
405.0,522.0,3,0
409.0,359.0,0,2
159.0,319.0,2,0
299.0,299.0,1,0
429.0,469.0,0,2
399.0,469.0,0,0
329.0,329.0,2,0
399.0,439.0,0,2
309.0,289.0,0,0
469.0,429.0,1,0
239.0,239.0,0,0
389.0,389.0,2,1
299.0,329.0,2,0
324.0,324.0,1,2
329.0,329.0,0,0
529.0,529.0,3,3
499.0,569.0,3,0
399.0,529.0,3,0
387.0,396.0,2,0
229.0,529.0,3,0
319.0,319.0,2,2
359.0,359.0,2,0
429.0,429.0,1,0
399.0,509.0,3,2
216.0,306.0,3,0
399.0,399.0,1,0
469.0,509.0,3,1
429.0,399.0,0,0
429.0,469.0,0,1
499.0,669.0,3,0
369.0,629.0,3,2
329.0,329.0,1,0
379.0,399.0,0,0
309.0,399.0,3,0
299.0,239.0,0,0
319.0,319.0,0,1
399.0,439.0,0,2
269.0,469.0,3,0
339.0,299.0,0,0
399.0,399.0,1,0
359.0,319.0,2,0
385.66,459.0,3,2
261.0,297.0,0,2
369.0,399.0,0,0
329.0,429.0,1,0
297.0,324.0,0,0
449.0,439.0,2,2
399.0,399.0,0,0
449.0,449.0,0,0
289.0,289.0,0,2
299.0,339.0,0,0
399.0,429.0,0,0
289.0,289.0,1,0
329.0,329.0,2,0
489.0,489.0,0,0
359.0,329.0,0,0
359.0,559.0,3,2
329.0,359.0,0,0
351.0,469.0,0,0
269.0,269.0,0,1
289.0,289.0,2,0
299.0,399.0,3,1
459.0,639.0,3,0
429.0,429.0,2,3
529.0,359.0,2,3
469.0,429.0,2,0
404.0,379.0,2,0
261.0,297.0,0,2
329.0,429.0,3,0
297.0,450.0,3,2
289.0,289.0,0,2
299.0,299.0,0,1
329.0,399.0,3,0
449.0,579.0,3,1
399.0,359.0,0,0
399.0,399.0,0,0
399.0,329.0,0,0
269.0,299.0,1,0
324.0,324.0,0,2
349.0,299.0,2,2
349.0,399.0,2,0
299.0,339.0,0,0
269.0,299.0,0,0
329.0,329.0,1,2
329.0,329.0,0,0
379.0,289.0,0,0
409.0,589.0,3,2
379.0,379.0,0,0
469.0,429.0,2,0
299.0,339.0,0,0
359.0,399.0,0,2
359.0,459.0,3,3
297.0,270.0,0,0
324.0,324.0,2,2
429.0,429.0,0,0
299.0,329.0,2,0
429.0,429.0,0,0
336.86,567.0,3,0
329.0,309.0,0,0
269.0,339.0,0,0
519.0,519.0,3,3
399.0,399.0,2,0
324.0,387.0,3,2
387.0,477.0,3,0
409.0,489.0,3,0
399.0,599.0,3,0
319.0,499.0,3,2
259.0,399.0,2,2
299.0,299.0,0,0
349.0,349.0,2,2
429.0,429.0,2,2
439.0,439.0,0,0
339.0,299.0,0,0
379.0,409.0,0,1
405.0,612.0,3,0
399.0,399.0,0,2
297.0,450.0,3,2
399.0,399.0,2,0
409.0,409.0,2,2
360.0,360.0,2,2
459.0,399.0,0,3
529.0,429.0,2,3
315.0,378.0,3,2
419.0,389.0,2,0
269.0,299.0,1,0
399.0,399.0,2,0
529.0,429.0,2,3
299.0,299.0,0,0
429.0,529.0,3,1
379.0,549.0,3,2
469.0,429.0,2,0
279.0,299.0,2,0
269.0,299.0,0,0
349.0,349.0,1,0
366.5,349.0,2,2
329.0,399.0,3,2
336.86,477.0,3,0
399.0,499.0,3,3
399.0,399.0,1,1
405.0,405.0,0,0
324.0,387.0,3,0
359.0,359.0,2,2
243.0,396.0,3,0
299.0,299.0,1,0
289.0,289.0,0,2
469.0,469.0,2,2
399.0,399.0,2,2
369.0,299.0,0,0
349.0,279.0,2,3
269.0,269.0,0,0
469.0,469.0,0,0
499.0,669.0,3,0
297.0,297.0,2,2
359.0,359.0,2,1
319.0,359.0,0,0
337.0,399.0,1,3
270.0,333.0,0,1
419.0,349.0,2,3
259.0,459.0,3,2
409.0,409.0,2,0
269.0,269.0,2,2
269.0,329.0,0,0
360.0,360.0,0,2
529.0,429.0,0,3
469.0,469.0,0,0
289.0,289.0,2,0
216.75,449.0,3,2
389.0,389.0,2,2
324.0,324.0,2,2
261.0,261.0,2,0
200.0,469.0,3,2
309.0,349.0,0,2
279.0,279.0,2,0
449.0,479.0,0,2
299.0,299.0,2,0
399.0,429.0,2,0
479.0,429.0,1,0
329.0,329.0,2,2
549.0,399.0,0,3
379.0,379.0,0,2
239.0,269.0,2,0
269.0,269.0,1,0
289.0,309.0,0,2
369.0,629.0,3,0
439.0,469.0,0,2
329.0,329.0,0,2
359.0,359.0,2,2
469.0,289.0,2,3
339.0,369.0,2,3
270.0,270.0,2,0
324.0,297.0,0,2
399.0,329.0,0,0
499.0,399.0,1,3
539.0,459.0,1,3
499.0,499.0,0,0
469.0,299.0,2,3
379.0,379.0,1,0
297.0,297.0,2,2
359.0,319.0,0,0
299.0,329.0,1,0
200.0,299.0,1,2
297.0,360.0,0,0
429.0,639.0,3,2
324.0,297.0,0,2
429.0,429.0,2,0
379.0,349.0,1,0
379.0,379.0,0,2
309.0,349.0,0,0
309.0,319.0,2,2
299.0,299.0,2,2
609.0,429.0,0,3
549.0,499.0,3,0
379.0,379.0,0,0
289.0,469.0,3,0
339.0,439.0,3,0
529.0,429.0,0,3
269.0,269.0,2,2
339.0,509.0,3,0
399.0,399.0,2,0
359.0,359.0,0,0
399.0,499.0,3,0
399.0,399.0,1,0
339.0,299.0,1,0
299.0,339.0,0,0
239.0,239.0,0,1
269.0,329.0,0,1
329.0,299.0,0,2
399.0,399.0,2,2
369.0,539.0,3,0
299.0,429.0,2,3
270.0,270.0,0,2
409.0,329.0,0,2
319.0,319.0,0,0
379.0,559.0,3,0
329.0,409.0,0,3
405.0,405.0,0,0
297.0,297.0,0,0
429.0,399.0,2,0
389.0,389.0,0,0
399.0,399.0,0,0
459.0,539.0,3,0
369.0,299.0,1,3
349.0,349.0,0,2
289.0,289.0,2,0
269.0,269.0,0,1
309.0,549.0,3,0
459.0,429.0,2,0
289.0,309.0,1,0
399.0,399.0,0,0
324.0,297.0,0,0
429.0,469.0,0,0
289.0,289.0,2,0
329.0,529.0,3,0
359.0,329.0,0,0
429.0,469.0,0,1
319.0,289.0,0,2
399.0,629.0,3,0
369.0,299.0,2,0
349.0,519.0,3,2
399.0,399.0,2,0
339.0,339.0,0,0
363.0,299.0,0,0
229.0,359.0,2,0
429.0,429.0,2,2
289.0,489.0,3,0
279.0,379.0,3,1
299.0,469.0,3,0
216.0,243.0,2,0
429.0,399.0,0,0
399.0,399.0,2,0
359.0,459.0,3,2
399.0,399.0,2,0
399.0,369.0,1,0
469.0,469.0,0,0
299.0,629.0,3,0
389.0,389.0,2,0
499.0,459.0,2,0
399.0,399.0,2,2
429.0,539.0,3,2
289.0,519.0,3,2
399.0,399.0,2,1
439.0,499.0,3,0
261.0,261.0,2,2
399.0,399.0,0,2
289.0,289.0,2,2
429.0,429.0,2,0
429.0,399.0,2,0
339.0,339.0,0,0
399.0,369.0,0,2
399.0,439.0,0,0
299.0,469.0,3,2
379.0,409.0,0,2
216.0,216.0,1,0
359.0,359.0,2,1
429.0,499.0,0,0
239.0,239.0,0,0
389.0,389.0,2,0
259.0,329.0,0,2
429.0,439.0,2,0
339.0,299.0,0,0
324.0,477.0,3,0
359.0,529.0,3,2
289.0,269.0,0,2
429.0,399.0,1,0
329.0,339.0,3,2
269.0,469.0,3,0
469.0,529.0,3,0
429.0,469.0,0,0
529.0,399.0,0,3
329.0,369.0,3,0
459.0,659.0,3,0
299.0,499.0,3,0
319.0,349.0,0,0
399.0,399.0,0,0
489.0,429.0,2,0
269.0,469.0,3,0
289.0,289.0,2,2
289.0,329.0,0,0
519.0,349.0,2,3
359.0,359.0,2,0
279.0,299.0,2,0
339.0,489.0,3,0
389.0,389.0,2,2
329.0,329.0,1,0
349.0,519.0,3,2
439.0,379.0,0,1
289.0,319.0,1,0
333.0,270.0,2,3
499.0,449.0,1,2
369.0,399.0,3,0
404.0,379.0,2,0
469.0,429.0,2,0
489.0,649.0,3,0
449.0,429.0,2,0
329.0,359.0,2,1
429.0,399.0,0,0
324.0,324.0,0,2
599.0,399.0,2,3
429.0,529.0,3,0
360.0,396.0,2,0
349.0,349.0,2,0
239.0,339.0,3,0
399.0,429.0,0,0
329.0,369.0,3,0
399.0,429.0,0,1
409.0,409.0,1,0
299.0,279.0,1,0
429.0,429.0,0,0
399.0,399.0,2,2
299.0,299.0,1,2
319.0,319.0,2,2
297.0,324.0,1,0
425.66,439.0,0,0
289.0,289.0,2,2
449.0,359.0,2,3
429.0,429.0,2,2
369.0,289.0,1,0
289.0,269.0,0,2
429.0,399.0,1,0
529.0,629.0,3,3
439.0,439.0,0,0
489.0,309.0,0,0
359.0,429.0,2,0
379.0,549.0,3,2
337.0,399.0,1,3
399.0,599.0,3,0
315.0,288.0,0,2
339.0,299.0,2,0
324.0,360.0,0,2
409.0,409.0,2,2
339.0,339.0,0,0
329.0,359.0,1,0
339.0,299.0,1,0
404.0,379.0,2,1
299.0,279.0,0,0
359.0,399.0,0,1
279.0,279.0,1,1
269.0,269.0,1,1
469.0,369.0,3,0
329.0,359.0,0,0
299.0,299.0,1,0
351.0,529.0,3,0
369.0,329.0,0,0
329.0,399.0,3,2
396.0,387.0,0,2
289.0,289.0,0,0
349.0,399.0,2,0
329.0,329.0,2,0
369.0,269.0,0,0
369.0,369.0,0,0
289.0,289.0,1,0
